Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
52187.0,-1.20099653155144,0.284408990573048,0.489563562420702,-0.046255052783885,1.07775095645908,4.54195501882034,-0.125902665960058,1.52441694261115,-0.453495831806384,-0.879807992840447,-0.661650633959706,-0.0846369138209634,0.105544909899612,0.180505202917663,1.0151318720742,0.381478046897195,-0.447735554652467,0.899380048598348,0.847090401883111,0.514319013213421,0.15922262077308,-0.0602527384912203,0.216206018892594,0.97849917509043,0.484373462201292,-0.255234445302588,-0.0663087332770986,0.0385607613733371,211.32,0
79581.0,1.21117853848416,0.629517897237424,-0.454914562024717,0.898727499145091,0.154171545536008,-1.1708560846886,0.351626194977851,-0.210282501751133,-0.219399511059832,-0.762299610943677,0.736361993044855,0.14185579233505,0.0075760816975968,-1.28364023793612,1.1772910330716,0.15505554414668,1.42388734954433,-0.310614668243512,-0.848655644313107,-0.101503036849906,-0.102877321656484,-0.197196267087092,-0.015637071520375,0.293077960101425,0.460261221646212,0.377814689281229,-0.0126431186273224,0.0431414727928144,0.76,0
33661.0,-0.103012157341862,1.14725070001084,-1.70616140310116,-0.196729917928896,2.55856652730105,3.06730190712701,0.079616287895848,1.15948129522794,-0.822466245666108,0.0426679752327257,-0.460502837357489,-0.0687577396683214,-0.0454510103152224,0.958020640221708,0.81782236849505,-0.107085722895679,-0.475860559216673,0.36574588413061,0.750094340290134,0.0613378873912336,0.123372017568029,0.291481380955844,0.0367187707509457,1.00491269496949,-0.528645232055307,-0.397351129851334,0.31612379874991,0.161622612182762,4.99,0
72253.0,-1.6062352410702,-0.762395625504435,2.80064880568542,-0.44444952947936,-0.0828993115215378,-0.621208783926919,-0.783493090573764,0.179658140099726,0.889284543867367,-0.875776055462907,-0.916295409206124,0.596099287642717,0.792904349986395,-1.0649700912938,-0.378765044519541,0.471431337952976,-0.440448255085194,0.0013743163543599,-0.500441255574378,-0.182727448786919,0.176545558669739,0.78295593929703,-0.359024771678784,0.547605869131872,-0.189433273780736,1.02160074869072,0.0873619933130442,0.0584879359756435,58.92,0
115379.0,1.19126273073988,-1.80201867384427,-0.923182146179879,0.251283816324588,-1.02120183331181,-0.0611407137617084,-0.211456794187982,0.115891029547661,1.17626009282822,-0.144249083193402,0.737938689657689,0.201192099009039,-1.60222683300491,0.650208734076092,0.58856785340648,0.702970171927278,-0.765393251057486,0.642335124552972,0.0910117845506659,0.544022024406429,0.120517869416173,-0.62254085253182,0.0811849717440214,0.707456593298346,-0.742796320748697,-0.370098691579641,-0.089344687899339,0.028324345542452,409.58,0
136880.0,1.95384740917717,-0.190331838730881,-1.08710922391618,1.27720889228177,0.0821234308935274,8.03161301613092e-05,-0.204707977862198,0.13767103314067,0.753232191938503,0.37829103494739,0.227745137671964,0.0928928426267144,-2.11582557524985,0.648521239816416,-1.08978340748246,-0.250333011279198,-0.306244027295878,0.358910213766475,0.0161097937220751,-0.383338738384904,0.134417090115578,0.543749219051913,0.0719217654731491,0.666056768589913,0.232962066013486,-0.505063528475957,0.0048591548071737,-0.0582398118778,3.0,0
65119.0,1.23451775667483,0.746344897392487,0.417833911252253,2.39057513936283,0.227317677424409,-0.370835872725098,0.328913518127259,-0.229018479291931,-1.01789140325178,0.661398526424758,-0.604788679790776,0.609297841451532,1.67466813693953,-0.0061741836280012,0.288628940040683,0.621697419950631,-0.815461490335147,-0.368854808636608,-0.878462120220222,-0.0489746428877362,0.0012130182036551,0.0685784689406114,-0.116837981745103,0.0729776015376965,0.671005954257969,0.0535865464411818,-0.00669548874401,0.0184442380414959,0.0,0
80340.0,0.964620755651395,0.287541737200309,0.26453780631657,1.342397532495,0.464446032132902,1.11624115926308,-0.210536647210246,0.421726766750547,0.231539918156283,-0.885110152190821,1.07924257150022,1.33589506895488,0.800428302500662,-1.33685568555563,0.899512550122642,-1.31281008287184,2.12961451310486,-2.19721242512378,-1.8145397145053,-0.183969580958906,-0.164135601899382,-0.0924438262483186,0.157573701636409,-0.729296232520253,0.197195141441444,-0.421200121132203,0.130802251301097,0.045715610971554,13.85,0
159901.0,2.01265922859442,0.136417317623496,-1.59954181766714,0.331368262549765,0.455710431731677,-0.564052088779973,0.0987352773374308,-0.0983145624134393,0.157996380043024,-0.22981280511618,1.41146545083099,1.13417488142306,0.358130138680828,-0.713996815830886,-0.50641749747344,0.382690074338774,0.320305448223541,-0.0104022115543703,0.200748933955399,-0.132191933241678,-0.291080277655022,-0.741354040892729,0.351944912903237,0.621552288413032,-0.312772234960095,0.14696137314248,-0.0602377511459047,-0.0386429792444233,0.89,0
76884.0,1.08904930654193,-1.25364305404636,0.783179230122404,-0.415136243697588,-1.59677313386763,-0.138673660852805,-0.924622582666802,0.0077554816350303,-0.0993449618453942,0.485695940771934,-1.27491457823208,-0.240040269381372,0.360835061708415,-0.463277398970263,0.616678558878499,-0.96751732164273,-0.163888287628945,1.44120729259244,-0.676807906291311,-0.166552718292884,-0.237444058414456,-0.392428212580215,-0.133540954911775,-0.0636577627519219,0.109345508590879,1.12653800982538,-0.0387696328426065,0.0398201053644672,152.95,0
